================ Training Loss (Thu Mar  5 14:56:09 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.353, data: 0.226) , G_GAN: 0.787, G_L1: 0.544, G_delta_bg: 0.274, G_delta: 26.153, G_grad: 0.467, G_delta_grad: 0.389, G_lap: 0.818, G_ssim: 1.038, G_stats: 0.056, D_real: 0.096, D_fake: 0.100
[Rank 0] (epoch: 14, iters: 80, time: 1.167, data: 0.004) , G_GAN: 0.979, G_L1: 0.594, G_delta_bg: 0.220, G_delta: 9.249, G_grad: 0.450, G_delta_grad: 0.500, G_lap: 0.664, G_ssim: 1.013, G_stats: 0.131, D_real: 0.003, D_fake: 0.004

[Rank 0] (epoch: 14, iters: 180, time: 0.355, data: 0.005) , G_GAN: 0.997, G_L1: 0.676, G_delta_bg: 0.219, G_delta: 10.070, G_grad: 0.418, G_delta_grad: 0.445, G_lap: 0.620, G_ssim: 0.925, G_stats: 0.204, D_real: 0.005, D_fake: 0.004

[Rank 0] (epoch: 15, iters: 40, time: 0.363, data: 0.004) , G_GAN: 1.011, G_L1: 0.501, G_delta_bg: 0.251, G_delta: 20.551, G_grad: 0.367, G_delta_grad: 0.367, G_lap: 0.658, G_ssim: 0.908, G_stats: 0.033, D_real: 0.010, D_fake: 0.008

[Rank 0] (epoch: 15, iters: 140, time: 0.356, data: 0.004) , G_GAN: 1.006, G_L1: 0.454, G_delta_bg: 0.251, G_delta: 21.158, G_grad: 0.383, G_delta_grad: 0.360, G_lap: 0.657, G_ssim: 0.882, G_stats: 0.014, D_real: 0.031, D_fake: 0.042

[Rank 0] (epoch: 15, iters: 240, time: 1.003, data: 0.004) , G_GAN: 1.029, G_L1: 0.483, G_delta_bg: 0.250, G_delta: 20.367, G_grad: 0.349, G_delta_grad: 0.350, G_lap: 0.641, G_ssim: 0.849, G_stats: 0.024, D_real: 0.031, D_fake: 0.028

[Rank 0] (epoch: 16, iters: 100, time: 0.351, data: 0.330) , G_GAN: 1.066, G_L1: 0.529, G_delta_bg: 0.223, G_delta: 8.576, G_grad: 0.436, G_delta_grad: 0.467, G_lap: 0.601, G_ssim: 0.997, G_stats: 0.097, D_real: 0.009, D_fake: 0.002

[Rank 0] (epoch: 16, iters: 200, time: 0.389, data: 0.004) , G_GAN: 0.988, G_L1: 0.470, G_delta_bg: 0.251, G_delta: 20.395, G_grad: 0.366, G_delta_grad: 0.350, G_lap: 0.653, G_ssim: 0.897, G_stats: 0.056, D_real: 0.010, D_fake: 0.008

[Rank 0] (epoch: 17, iters: 60, time: 0.387, data: 0.005) , G_GAN: 1.010, G_L1: 0.462, G_delta_bg: 0.250, G_delta: 19.394, G_grad: 0.365, G_delta_grad: 0.338, G_lap: 0.631, G_ssim: 0.841, G_stats: 0.016, D_real: 0.004, D_fake: 0.004

[Rank 0] (epoch: 17, iters: 160, time: 1.128, data: 0.004) , G_GAN: 0.976, G_L1: 0.527, G_delta_bg: 0.251, G_delta: 22.255, G_grad: 0.393, G_delta_grad: 0.356, G_lap: 0.687, G_ssim: 0.898, G_stats: 0.076, D_real: 0.015, D_fake: 0.013

================ Training Loss (Thu Mar  5 16:08:31 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.363, data: 0.287) , G_GAN: 0.714, G_L1: 1.034, G_delta_bg: 0.246, G_delta: 15.164, G_grad: 0.475, G_delta_grad: 0.457, G_lap: 1.113, G_ssim: 1.368, G_stats: 0.243, D_real: 0.147, D_fake: 0.135

[Rank 0] (epoch: 1, iters: 200, time: 0.351, data: 0.004) , G_GAN: 1.243, G_L1: 1.073, G_delta_bg: 0.230, G_delta: 17.886, G_grad: 0.461, G_delta_grad: 0.491, G_lap: 0.818, G_ssim: 1.176, G_stats: 0.341, D_real: 0.331, D_fake: 0.295

[Rank 0] (epoch: 2, iters: 60, time: 0.392, data: 0.004) , G_GAN: 0.921, G_L1: 1.327, G_delta_bg: 0.222, G_delta: 20.863, G_grad: 0.465, G_delta_grad: 0.536, G_lap: 0.798, G_ssim: 1.195, G_stats: 0.468, D_real: 0.034, D_fake: 0.022

[Rank 0] (epoch: 2, iters: 160, time: 1.042, data: 0.005) , G_GAN: 0.971, G_L1: 0.850, G_delta_bg: 0.223, G_delta: 12.641, G_grad: 0.435, G_delta_grad: 0.428, G_lap: 0.677, G_ssim: 1.077, G_stats: 0.155, D_real: 0.017, D_fake: 0.018

[Rank 0] (epoch: 3, iters: 20, time: 0.381, data: 0.004) , G_GAN: 1.001, G_L1: 0.455, G_delta_bg: 0.253, G_delta: 20.426, G_grad: 0.357, G_delta_grad: 0.340, G_lap: 0.679, G_ssim: 0.858, G_stats: 0.014, D_real: 0.012, D_fake: 0.008

[Rank 0] (epoch: 3, iters: 120, time: 0.356, data: 0.004) , G_GAN: 0.966, G_L1: 0.779, G_delta_bg: 0.234, G_delta: 13.550, G_grad: 0.486, G_delta_grad: 0.515, G_lap: 0.795, G_ssim: 1.209, G_stats: 0.152, D_real: 0.015, D_fake: 0.013

[Rank 0] (epoch: 3, iters: 220, time: 0.352, data: 0.004) , G_GAN: 0.968, G_L1: 0.447, G_delta_bg: 0.253, G_delta: 24.626, G_grad: 0.272, G_delta_grad: 0.233, G_lap: 0.621, G_ssim: 0.932, G_stats: 0.044, D_real: 0.014, D_fake: 0.014

[Rank 0] (epoch: 4, iters: 80, time: 0.989, data: 0.005) , G_GAN: 0.992, G_L1: 0.380, G_delta_bg: 0.253, G_delta: 24.584, G_grad: 0.286, G_delta_grad: 0.257, G_lap: 0.628, G_ssim: 0.890, G_stats: 0.103, D_real: 0.010, D_fake: 0.005

[Rank 0] (epoch: 4, iters: 180, time: 0.357, data: 0.004) , G_GAN: 1.018, G_L1: 0.915, G_delta_bg: 0.229, G_delta: 15.711, G_grad: 0.438, G_delta_grad: 0.514, G_lap: 0.687, G_ssim: 1.110, G_stats: 0.171, D_real: 0.014, D_fake: 0.012

[Rank 0] (epoch: 5, iters: 40, time: 0.352, data: 0.004) , G_GAN: 0.984, G_L1: 0.879, G_delta_bg: 0.219, G_delta: 12.383, G_grad: 0.454, G_delta_grad: 0.456, G_lap: 0.702, G_ssim: 1.160, G_stats: 0.076, D_real: 0.009, D_fake: 0.009

[Rank 0] (epoch: 5, iters: 140, time: 0.358, data: 0.004) , G_GAN: 0.994, G_L1: 0.500, G_delta_bg: 0.253, G_delta: 21.688, G_grad: 0.339, G_delta_grad: 0.321, G_lap: 0.702, G_ssim: 0.874, G_stats: 0.023, D_real: 0.021, D_fake: 0.023

[Rank 0] (epoch: 5, iters: 240, time: 0.985, data: 0.005) , G_GAN: 0.928, G_L1: 1.172, G_delta_bg: 0.228, G_delta: 20.894, G_grad: 0.464, G_delta_grad: 0.600, G_lap: 0.747, G_ssim: 1.209, G_stats: 0.415, D_real: 0.024, D_fake: 0.020

[Rank 0] (epoch: 6, iters: 100, time: 0.353, data: 0.352) , G_GAN: 1.077, G_L1: 0.618, G_delta_bg: 0.219, G_delta: 9.415, G_grad: 0.440, G_delta_grad: 0.469, G_lap: 0.702, G_ssim: 0.997, G_stats: 0.142, D_real: 0.022, D_fake: 0.017

[Rank 0] (epoch: 6, iters: 200, time: 0.357, data: 0.004) , G_GAN: 1.008, G_L1: 0.379, G_delta_bg: 0.252, G_delta: 24.477, G_grad: 0.285, G_delta_grad: 0.257, G_lap: 0.628, G_ssim: 0.890, G_stats: 0.101, D_real: 0.010, D_fake: 0.007

[Rank 0] (epoch: 7, iters: 60, time: 0.362, data: 0.004) , G_GAN: 1.003, G_L1: 0.404, G_delta_bg: 0.252, G_delta: 24.464, G_grad: 0.281, G_delta_grad: 0.240, G_lap: 0.617, G_ssim: 0.931, G_stats: 0.030, D_real: 0.003, D_fake: 0.003

[Rank 0] (epoch: 7, iters: 160, time: 1.000, data: 0.005) , G_GAN: 0.968, G_L1: 0.903, G_delta_bg: 0.219, G_delta: 13.251, G_grad: 0.434, G_delta_grad: 0.431, G_lap: 0.680, G_ssim: 1.068, G_stats: 0.179, D_real: 0.005, D_fake: 0.003

[Rank 0] (epoch: 8, iters: 20, time: 0.372, data: 0.007) , G_GAN: 1.192, G_L1: 0.401, G_delta_bg: 0.252, G_delta: 24.463, G_grad: 0.281, G_delta_grad: 0.242, G_lap: 0.612, G_ssim: 0.930, G_stats: 0.047, D_real: 0.224, D_fake: 0.215

[Rank 0] (epoch: 8, iters: 120, time: 0.358, data: 0.005) , G_GAN: 0.999, G_L1: 0.438, G_delta_bg: 0.251, G_delta: 21.586, G_grad: 0.349, G_delta_grad: 0.348, G_lap: 0.658, G_ssim: 0.878, G_stats: 0.051, D_real: 0.013, D_fake: 0.012

[Rank 0] (epoch: 8, iters: 220, time: 0.383, data: 0.004) , G_GAN: 1.014, G_L1: 0.743, G_delta_bg: 0.242, G_delta: 14.886, G_grad: 0.640, G_delta_grad: 0.561, G_lap: 0.778, G_ssim: 1.446, G_stats: 0.090, D_real: 0.021, D_fake: 0.025

[Rank 0] (epoch: 9, iters: 80, time: 1.059, data: 0.004) , G_GAN: 0.997, G_L1: 0.384, G_delta_bg: 0.252, G_delta: 24.629, G_grad: 0.275, G_delta_grad: 0.241, G_lap: 0.615, G_ssim: 0.921, G_stats: 0.028, D_real: 0.015, D_fake: 0.015

================ Training Loss (Thu Mar  5 16:17:43 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.356, data: 0.306) , G_GAN: 0.758, G_L1: 0.470, G_delta_bg: 0.285, G_delta: 28.123, G_grad: 0.285, G_delta_grad: 0.199, G_lap: 0.673, G_ssim: 0.979, G_stats: 0.078, D_real: 0.141, D_fake: 0.087

[Rank 0] (epoch: 1, iters: 200, time: 0.356, data: 0.004) , G_GAN: 0.831, G_L1: 0.914, G_delta_bg: 0.245, G_delta: 15.873, G_grad: 0.441, G_delta_grad: 0.441, G_lap: 1.216, G_ssim: 1.266, G_stats: 0.196, D_real: 0.054, D_fake: 0.050

[Rank 0] (epoch: 2, iters: 60, time: 0.355, data: 0.006) , G_GAN: 1.034, G_L1: 0.365, G_delta_bg: 0.258, G_delta: 25.095, G_grad: 0.276, G_delta_grad: 0.235, G_lap: 0.616, G_ssim: 0.889, G_stats: 0.067, D_real: 0.029, D_fake: 0.029

[Rank 0] (epoch: 2, iters: 160, time: 1.026, data: 0.004) , G_GAN: 1.137, G_L1: 0.893, G_delta_bg: 0.221, G_delta: 12.820, G_grad: 0.453, G_delta_grad: 0.452, G_lap: 1.046, G_ssim: 1.266, G_stats: 0.097, D_real: 0.094, D_fake: 0.099

[Rank 0] (epoch: 3, iters: 20, time: 0.354, data: 0.004) , G_GAN: 0.820, G_L1: 0.774, G_delta_bg: 0.227, G_delta: 11.603, G_grad: 0.457, G_delta_grad: 0.500, G_lap: 0.909, G_ssim: 1.113, G_stats: 0.139, D_real: 0.031, D_fake: 0.033

[Rank 0] (epoch: 3, iters: 120, time: 0.355, data: 0.004) , G_GAN: 1.022, G_L1: 0.499, G_delta_bg: 0.252, G_delta: 20.147, G_grad: 0.376, G_delta_grad: 0.381, G_lap: 0.720, G_ssim: 0.860, G_stats: 0.027, D_real: 0.013, D_fake: 0.008

[Rank 0] (epoch: 3, iters: 220, time: 0.353, data: 0.004) , G_GAN: 0.967, G_L1: 0.722, G_delta_bg: 0.220, G_delta: 10.880, G_grad: 0.443, G_delta_grad: 0.462, G_lap: 0.869, G_ssim: 1.102, G_stats: 0.109, D_real: 0.013, D_fake: 0.016

[Rank 0] (epoch: 4, iters: 80, time: 1.042, data: 0.004) , G_GAN: 0.956, G_L1: 0.783, G_delta_bg: 0.225, G_delta: 11.063, G_grad: 0.462, G_delta_grad: 0.462, G_lap: 0.737, G_ssim: 1.111, G_stats: 0.239, D_real: 0.012, D_fake: 0.009

[Rank 0] (epoch: 4, iters: 180, time: 0.354, data: 0.004) , G_GAN: 1.000, G_L1: 0.509, G_delta_bg: 0.251, G_delta: 21.212, G_grad: 0.353, G_delta_grad: 0.299, G_lap: 0.756, G_ssim: 0.895, G_stats: 0.102, D_real: 0.012, D_fake: 0.008

[Rank 0] (epoch: 5, iters: 40, time: 0.354, data: 0.004) , G_GAN: 0.984, G_L1: 0.848, G_delta_bg: 0.235, G_delta: 14.744, G_grad: 0.472, G_delta_grad: 0.518, G_lap: 0.672, G_ssim: 1.124, G_stats: 0.206, D_real: 0.013, D_fake: 0.009

[Rank 0] (epoch: 5, iters: 140, time: 0.356, data: 0.005) , G_GAN: 1.006, G_L1: 0.617, G_delta_bg: 0.222, G_delta: 9.445, G_grad: 0.469, G_delta_grad: 0.459, G_lap: 0.690, G_ssim: 1.128, G_stats: 0.120, D_real: 0.143, D_fake: 0.155

[Rank 0] (epoch: 5, iters: 240, time: 0.998, data: 0.005) , G_GAN: 1.043, G_L1: 0.726, G_delta_bg: 0.251, G_delta: 25.092, G_grad: 0.457, G_delta_grad: 0.515, G_lap: 0.709, G_ssim: 0.913, G_stats: 0.305, D_real: 0.039, D_fake: 0.043

[Rank 0] (epoch: 6, iters: 100, time: 0.359, data: 0.265) , G_GAN: 0.970, G_L1: 0.754, G_delta_bg: 0.219, G_delta: 11.199, G_grad: 0.424, G_delta_grad: 0.419, G_lap: 0.692, G_ssim: 1.028, G_stats: 0.015, D_real: 0.007, D_fake: 0.004

[Rank 0] (epoch: 6, iters: 200, time: 0.357, data: 0.004) , G_GAN: 1.006, G_L1: 0.364, G_delta_bg: 0.256, G_delta: 24.859, G_grad: 0.276, G_delta_grad: 0.243, G_lap: 0.616, G_ssim: 0.889, G_stats: 0.067, D_real: 0.005, D_fake: 0.006

[Rank 0] (epoch: 7, iters: 60, time: 0.353, data: 0.004) , G_GAN: 1.066, G_L1: 0.496, G_delta_bg: 0.251, G_delta: 20.478, G_grad: 0.409, G_delta_grad: 0.334, G_lap: 0.665, G_ssim: 0.917, G_stats: 0.013, D_real: 0.083, D_fake: 0.098

[Rank 0] (epoch: 7, iters: 160, time: 1.036, data: 0.004) , G_GAN: 0.960, G_L1: 1.193, G_delta_bg: 0.219, G_delta: 18.619, G_grad: 0.470, G_delta_grad: 0.529, G_lap: 0.731, G_ssim: 1.189, G_stats: 0.423, D_real: 0.020, D_fake: 0.037

[Rank 0] (epoch: 8, iters: 20, time: 0.356, data: 0.007) , G_GAN: 1.068, G_L1: 0.763, G_delta_bg: 0.220, G_delta: 11.452, G_grad: 0.413, G_delta_grad: 0.442, G_lap: 0.611, G_ssim: 0.968, G_stats: 0.171, D_real: 0.019, D_fake: 0.019

[Rank 0] (epoch: 8, iters: 120, time: 0.354, data: 0.004) , G_GAN: 0.976, G_L1: 0.626, G_delta_bg: 0.233, G_delta: 11.719, G_grad: 0.470, G_delta_grad: 0.517, G_lap: 0.977, G_ssim: 1.188, G_stats: 0.083, D_real: 0.006, D_fake: 0.004

[Rank 0] (epoch: 8, iters: 220, time: 0.354, data: 0.005) , G_GAN: 0.981, G_L1: 0.455, G_delta_bg: 0.251, G_delta: 21.192, G_grad: 0.381, G_delta_grad: 0.361, G_lap: 0.674, G_ssim: 0.880, G_stats: 0.021, D_real: 0.004, D_fake: 0.004

[Rank 0] (epoch: 9, iters: 80, time: 1.079, data: 0.005) , G_GAN: 0.997, G_L1: 0.480, G_delta_bg: 0.251, G_delta: 21.076, G_grad: 0.410, G_delta_grad: 0.357, G_lap: 0.670, G_ssim: 0.927, G_stats: 0.019, D_real: 0.010, D_fake: 0.007

[Rank 0] (epoch: 9, iters: 180, time: 0.354, data: 0.008) , G_GAN: 0.996, G_L1: 0.450, G_delta_bg: 0.252, G_delta: 24.523, G_grad: 0.272, G_delta_grad: 0.235, G_lap: 0.620, G_ssim: 0.931, G_stats: 0.039, D_real: 0.008, D_fake: 0.009

[Rank 0] (epoch: 10, iters: 40, time: 0.353, data: 0.004) , G_GAN: 0.983, G_L1: 0.699, G_delta_bg: 0.242, G_delta: 14.776, G_grad: 0.585, G_delta_grad: 0.514, G_lap: 0.770, G_ssim: 1.277, G_stats: 0.124, D_real: 0.010, D_fake: 0.006

[Rank 0] (epoch: 10, iters: 140, time: 0.381, data: 0.005) , G_GAN: 0.923, G_L1: 0.640, G_delta_bg: 0.219, G_delta: 10.592, G_grad: 0.380, G_delta_grad: 0.441, G_lap: 0.594, G_ssim: 0.914, G_stats: 0.162, D_real: 0.009, D_fake: 0.004

[Rank 0] (epoch: 10, iters: 240, time: 1.031, data: 0.004) , G_GAN: 1.011, G_L1: 0.431, G_delta_bg: 0.251, G_delta: 20.140, G_grad: 0.339, G_delta_grad: 0.360, G_lap: 0.638, G_ssim: 0.839, G_stats: 0.014, D_real: 0.007, D_fake: 0.003

[Rank 0] (epoch: 11, iters: 100, time: 0.366, data: 0.365) , G_GAN: 0.988, G_L1: 0.614, G_delta_bg: 0.231, G_delta: 11.167, G_grad: 0.488, G_delta_grad: 0.533, G_lap: 0.697, G_ssim: 1.101, G_stats: 0.056, D_real: 0.084, D_fake: 0.075

[Rank 0] (epoch: 11, iters: 200, time: 0.351, data: 0.005) , G_GAN: 0.988, G_L1: 0.434, G_delta_bg: 0.251, G_delta: 19.964, G_grad: 0.347, G_delta_grad: 0.356, G_lap: 0.649, G_ssim: 0.818, G_stats: 0.031, D_real: 0.021, D_fake: 0.010

[Rank 0] (epoch: 12, iters: 60, time: 0.355, data: 0.005) , G_GAN: 1.004, G_L1: 0.577, G_delta_bg: 0.219, G_delta: 8.721, G_grad: 0.464, G_delta_grad: 0.483, G_lap: 0.673, G_ssim: 1.054, G_stats: 0.119, D_real: 0.006, D_fake: 0.003

[Rank 0] (epoch: 12, iters: 160, time: 1.139, data: 0.004) , G_GAN: 0.876, G_L1: 0.736, G_delta_bg: 0.227, G_delta: 13.849, G_grad: 0.452, G_delta_grad: 0.588, G_lap: 0.713, G_ssim: 1.049, G_stats: 0.211, D_real: 0.018, D_fake: 0.007

[Rank 0] (epoch: 13, iters: 20, time: 0.353, data: 0.008) , G_GAN: 1.016, G_L1: 0.478, G_delta_bg: 0.252, G_delta: 24.037, G_grad: 0.340, G_delta_grad: 0.277, G_lap: 0.650, G_ssim: 0.980, G_stats: 0.031, D_real: 0.004, D_fake: 0.003

[Rank 0] (epoch: 13, iters: 120, time: 0.351, data: 0.005) , G_GAN: 1.037, G_L1: 0.631, G_delta_bg: 0.220, G_delta: 9.700, G_grad: 0.439, G_delta_grad: 0.484, G_lap: 0.666, G_ssim: 1.021, G_stats: 0.147, D_real: 0.013, D_fake: 0.009

[Rank 0] (epoch: 13, iters: 220, time: 0.353, data: 0.005) , G_GAN: 0.995, G_L1: 0.751, G_delta_bg: 0.219, G_delta: 11.137, G_grad: 0.463, G_delta_grad: 0.522, G_lap: 0.696, G_ssim: 1.060, G_stats: 0.243, D_real: 0.002, D_fake: 0.002

[Rank 0] (epoch: 14, iters: 80, time: 1.019, data: 0.005) , G_GAN: 1.020, G_L1: 0.462, G_delta_bg: 0.251, G_delta: 22.781, G_grad: 0.367, G_delta_grad: 0.320, G_lap: 0.629, G_ssim: 0.880, G_stats: 0.011, D_real: 0.014, D_fake: 0.015

[Rank 0] (epoch: 14, iters: 180, time: 0.357, data: 0.004) , G_GAN: 1.013, G_L1: 0.635, G_delta_bg: 0.218, G_delta: 9.172, G_grad: 0.455, G_delta_grad: 0.462, G_lap: 0.663, G_ssim: 1.075, G_stats: 0.128, D_real: 0.003, D_fake: 0.003

[Rank 0] (epoch: 15, iters: 40, time: 0.366, data: 0.005) , G_GAN: 1.000, G_L1: 0.706, G_delta_bg: 0.231, G_delta: 12.308, G_grad: 0.462, G_delta_grad: 0.503, G_lap: 0.657, G_ssim: 1.102, G_stats: 0.115, D_real: 0.014, D_fake: 0.009

[Rank 0] (epoch: 15, iters: 140, time: 0.359, data: 0.004) , G_GAN: 0.973, G_L1: 0.601, G_delta_bg: 0.223, G_delta: 9.146, G_grad: 0.473, G_delta_grad: 0.502, G_lap: 0.687, G_ssim: 1.053, G_stats: 0.168, D_real: 0.008, D_fake: 0.006

[Rank 0] (epoch: 15, iters: 240, time: 1.021, data: 0.005) , G_GAN: 1.018, G_L1: 0.454, G_delta_bg: 0.251, G_delta: 21.179, G_grad: 0.459, G_delta_grad: 0.391, G_lap: 0.713, G_ssim: 0.980, G_stats: 0.034, D_real: 0.011, D_fake: 0.006

[Rank 0] (epoch: 16, iters: 100, time: 0.356, data: 0.369) , G_GAN: 0.955, G_L1: 0.688, G_delta_bg: 0.224, G_delta: 12.226, G_grad: 0.445, G_delta_grad: 0.553, G_lap: 0.642, G_ssim: 1.003, G_stats: 0.160, D_real: 0.003, D_fake: 0.001

[Rank 0] (epoch: 16, iters: 200, time: 0.356, data: 0.004) , G_GAN: 0.994, G_L1: 0.563, G_delta_bg: 0.251, G_delta: 20.713, G_grad: 0.401, G_delta_grad: 0.395, G_lap: 0.682, G_ssim: 0.854, G_stats: 0.109, D_real: 0.006, D_fake: 0.002

[Rank 0] (epoch: 17, iters: 60, time: 0.355, data: 0.004) , G_GAN: 0.973, G_L1: 0.553, G_delta_bg: 0.219, G_delta: 8.253, G_grad: 0.453, G_delta_grad: 0.465, G_lap: 0.670, G_ssim: 0.979, G_stats: 0.143, D_real: 0.007, D_fake: 0.008

[Rank 0] (epoch: 17, iters: 160, time: 0.987, data: 0.005) , G_GAN: 1.016, G_L1: 0.489, G_delta_bg: 0.251, G_delta: 20.238, G_grad: 0.380, G_delta_grad: 0.342, G_lap: 0.641, G_ssim: 0.836, G_stats: 0.062, D_real: 0.021, D_fake: 0.014

[Rank 0] (epoch: 18, iters: 20, time: 0.364, data: 0.004) , G_GAN: 0.970, G_L1: 0.593, G_delta_bg: 0.232, G_delta: 10.908, G_grad: 0.479, G_delta_grad: 0.529, G_lap: 0.679, G_ssim: 1.125, G_stats: 0.086, D_real: 0.005, D_fake: 0.003

[Rank 0] (epoch: 18, iters: 120, time: 0.353, data: 0.004) , G_GAN: 1.063, G_L1: 0.560, G_delta_bg: 0.219, G_delta: 8.406, G_grad: 0.444, G_delta_grad: 0.470, G_lap: 0.719, G_ssim: 0.997, G_stats: 0.131, D_real: 0.015, D_fake: 0.020

[Rank 0] (epoch: 18, iters: 220, time: 0.357, data: 0.005) , G_GAN: 0.997, G_L1: 0.509, G_delta_bg: 0.251, G_delta: 20.427, G_grad: 0.434, G_delta_grad: 0.372, G_lap: 0.749, G_ssim: 0.948, G_stats: 0.029, D_real: 0.013, D_fake: 0.015

[Rank 0] (epoch: 19, iters: 80, time: 1.030, data: 0.005) , G_GAN: 0.986, G_L1: 0.449, G_delta_bg: 0.252, G_delta: 24.487, G_grad: 0.272, G_delta_grad: 0.238, G_lap: 0.620, G_ssim: 0.931, G_stats: 0.039, D_real: 0.003, D_fake: 0.002

[Rank 0] (epoch: 19, iters: 180, time: 0.355, data: 0.004) , G_GAN: 0.262, G_L1: 0.529, G_delta_bg: 0.219, G_delta: 8.098, G_grad: 0.457, G_delta_grad: 0.479, G_lap: 0.665, G_ssim: 1.008, G_stats: 0.126, D_real: 0.228, D_fake: 0.269

[Rank 0] (epoch: 20, iters: 40, time: 0.354, data: 0.004) , G_GAN: 0.891, G_L1: 0.466, G_delta_bg: 0.251, G_delta: 21.056, G_grad: 0.330, G_delta_grad: 0.331, G_lap: 0.642, G_ssim: 0.860, G_stats: 0.016, D_real: 0.114, D_fake: 0.053

[Rank 0] (epoch: 20, iters: 140, time: 0.356, data: 0.004) , G_GAN: 0.879, G_L1: 0.616, G_delta_bg: 0.221, G_delta: 9.727, G_grad: 0.464, G_delta_grad: 0.467, G_lap: 0.645, G_ssim: 1.022, G_stats: 0.157, D_real: 0.011, D_fake: 0.006

[Rank 0] (epoch: 20, iters: 240, time: 1.032, data: 0.004) , G_GAN: 0.934, G_L1: 0.568, G_delta_bg: 0.223, G_delta: 8.809, G_grad: 0.498, G_delta_grad: 0.520, G_lap: 0.703, G_ssim: 1.076, G_stats: 0.132, D_real: 0.014, D_fake: 0.011

[Rank 0] (epoch: 21, iters: 100, time: 0.357, data: 0.368) , G_GAN: 0.986, G_L1: 0.496, G_delta_bg: 0.252, G_delta: 24.153, G_grad: 0.321, G_delta_grad: 0.258, G_lap: 0.644, G_ssim: 0.969, G_stats: 0.038, D_real: 0.003, D_fake: 0.003

[Rank 0] (epoch: 21, iters: 200, time: 0.378, data: 0.004) , G_GAN: 0.956, G_L1: 0.449, G_delta_bg: 0.252, G_delta: 24.485, G_grad: 0.272, G_delta_grad: 0.238, G_lap: 0.621, G_ssim: 0.931, G_stats: 0.038, D_real: 0.004, D_fake: 0.003

[Rank 0] (epoch: 22, iters: 60, time: 0.380, data: 0.006) , G_GAN: 0.973, G_L1: 0.576, G_delta_bg: 0.234, G_delta: 11.085, G_grad: 0.437, G_delta_grad: 0.469, G_lap: 0.590, G_ssim: 0.996, G_stats: 0.085, D_real: 0.003, D_fake: 0.003

[Rank 0] (epoch: 22, iters: 160, time: 1.029, data: 0.004) , G_GAN: 0.963, G_L1: 0.460, G_delta_bg: 0.251, G_delta: 21.016, G_grad: 0.338, G_delta_grad: 0.315, G_lap: 0.631, G_ssim: 0.863, G_stats: 0.020, D_real: 0.003, D_fake: 0.002

[Rank 0] (epoch: 23, iters: 20, time: 0.385, data: 0.004) , G_GAN: 1.012, G_L1: 0.519, G_delta_bg: 0.232, G_delta: 9.806, G_grad: 0.440, G_delta_grad: 0.477, G_lap: 0.657, G_ssim: 0.953, G_stats: 0.111, D_real: 0.005, D_fake: 0.003

[Rank 0] (epoch: 23, iters: 120, time: 0.379, data: 0.004) , G_GAN: 0.980, G_L1: 0.484, G_delta_bg: 0.251, G_delta: 21.593, G_grad: 0.390, G_delta_grad: 0.331, G_lap: 0.648, G_ssim: 0.858, G_stats: 0.057, D_real: 0.008, D_fake: 0.007

[Rank 0] (epoch: 23, iters: 220, time: 0.357, data: 0.004) , G_GAN: 0.931, G_L1: 0.452, G_delta_bg: 0.251, G_delta: 20.910, G_grad: 0.333, G_delta_grad: 0.305, G_lap: 0.635, G_ssim: 0.855, G_stats: 0.009, D_real: 0.013, D_fake: 0.009

[Rank 0] (epoch: 24, iters: 80, time: 1.027, data: 0.004) , G_GAN: 0.997, G_L1: 0.500, G_delta_bg: 0.234, G_delta: 10.339, G_grad: 0.471, G_delta_grad: 0.576, G_lap: 0.657, G_ssim: 1.007, G_stats: 0.051, D_real: 0.003, D_fake: 0.004

[Rank 0] (epoch: 24, iters: 180, time: 0.358, data: 0.004) , G_GAN: 0.930, G_L1: 0.656, G_delta_bg: 0.235, G_delta: 12.700, G_grad: 0.506, G_delta_grad: 0.516, G_lap: 0.665, G_ssim: 1.128, G_stats: 0.120, D_real: 0.010, D_fake: 0.002

[Rank 0] (epoch: 25, iters: 40, time: 0.362, data: 0.004) , G_GAN: 1.092, G_L1: 0.561, G_delta_bg: 0.221, G_delta: 8.668, G_grad: 0.469, G_delta_grad: 0.481, G_lap: 0.658, G_ssim: 1.047, G_stats: 0.091, D_real: 0.050, D_fake: 0.055

[Rank 0] (epoch: 25, iters: 140, time: 0.379, data: 0.005) , G_GAN: 1.015, G_L1: 0.453, G_delta_bg: 0.251, G_delta: 22.371, G_grad: 0.364, G_delta_grad: 0.323, G_lap: 0.655, G_ssim: 0.853, G_stats: 0.043, D_real: 0.002, D_fake: 0.002

[Rank 0] (epoch: 25, iters: 240, time: 1.016, data: 0.004) , G_GAN: 0.993, G_L1: 0.456, G_delta_bg: 0.251, G_delta: 23.034, G_grad: 0.353, G_delta_grad: 0.286, G_lap: 0.664, G_ssim: 0.917, G_stats: 0.027, D_real: 0.016, D_fake: 0.017

