================ Training Loss (Wed Mar 18 15:52:45 2026) ================
[Rank 0] (epoch: 16, iters: 105, time: 0.327, data: 0.005) , G_GAN: 0.973, G_L1: 6.093, G_grad: 0.207, G_lap: 0.306, G_ssim: 0.427, G_stats: 0.097, D_real: 0.031, D_fake: 0.036

[Rank 0] (epoch: 17, iters: 32, time: 0.685, data: 0.006) , G_GAN: 0.336, G_L1: 77.605, G_grad: 0.330, G_lap: 0.427, G_ssim: 0.353, G_stats: 0.120, D_real: 0.016, D_fake: 0.101

[Rank 0] (epoch: 17, iters: 132, time: 0.336, data: 0.005) , G_GAN: 0.308, G_L1: 92.047, G_grad: 0.413, G_lap: 0.370, G_ssim: 0.705, G_stats: 0.633, D_real: 0.024, D_fake: 0.017

[Rank 0] (epoch: 18, iters: 59, time: 0.328, data: 0.005) , G_GAN: 0.332, G_L1: 81.451, G_grad: 0.423, G_lap: 0.441, G_ssim: 0.599, G_stats: 0.350, D_real: 0.013, D_fake: 0.023

[Rank 0] (epoch: 18, iters: 159, time: 0.331, data: 0.005) , G_GAN: 0.914, G_L1: 6.166, G_grad: 0.237, G_lap: 0.249, G_ssim: 0.486, G_stats: 0.015, D_real: 0.045, D_fake: 0.020

[Rank 0] (epoch: 19, iters: 86, time: 1.023, data: 0.005) , G_GAN: 0.747, G_L1: 3.807, G_grad: 0.206, G_lap: 0.305, G_ssim: 0.348, G_stats: 0.075, D_real: 0.080, D_fake: 0.101

[Rank 0] (epoch: 20, iters: 13, time: 0.333, data: 0.005) , G_GAN: 0.683, G_L1: 6.521, G_grad: 0.232, G_lap: 0.277, G_ssim: 0.497, G_stats: 0.124, D_real: 0.057, D_fake: 0.026

================ Training Loss (Wed Mar 18 16:49:39 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.497, data: 0.545) , G_GAN: 0.600, G_L1: 41.660, G_grad: 0.307, G_lap: 0.962, G_ssim: 1.204, G_stats: 0.253, D_real: 0.224, D_fake: 0.227

[Rank 0] (epoch: 2, iters: 27, time: 0.491, data: 0.006) , G_GAN: 0.616, G_L1: 31.957, G_grad: 0.291, G_lap: 0.909, G_ssim: 1.091, G_stats: 0.373, D_real: 0.134, D_fake: 0.136

[Rank 0] (epoch: 2, iters: 127, time: 0.489, data: 0.006) , G_GAN: 0.809, G_L1: 17.009, G_grad: 0.229, G_lap: 0.538, G_ssim: 0.727, G_stats: 0.184, D_real: 0.075, D_fake: 0.235

[Rank 0] (epoch: 3, iters: 54, time: 0.950, data: 0.007) , G_GAN: 0.712, G_L1: 11.635, G_grad: 0.252, G_lap: 0.604, G_ssim: 0.775, G_stats: 0.312, D_real: 0.137, D_fake: 0.041

[Rank 0] (epoch: 3, iters: 154, time: 0.488, data: 0.008) , G_GAN: 0.204, G_L1: 78.578, G_grad: 0.783, G_lap: 1.245, G_ssim: 1.360, G_stats: 0.299, D_real: 0.098, D_fake: 0.107

[Rank 0] (epoch: 4, iters: 81, time: 0.493, data: 0.007) , G_GAN: 0.252, G_L1: 82.746, G_grad: 0.716, G_lap: 1.005, G_ssim: 1.060, G_stats: 0.208, D_real: 0.101, D_fake: 0.066

[Rank 0] (epoch: 5, iters: 8, time: 0.498, data: 0.007) , G_GAN: 0.828, G_L1: 4.645, G_grad: 0.250, G_lap: 0.513, G_ssim: 0.628, G_stats: 0.121, D_real: 0.132, D_fake: 0.026

[Rank 0] (epoch: 5, iters: 108, time: 1.391, data: 0.006) , G_GAN: 0.777, G_L1: 5.917, G_grad: 0.248, G_lap: 0.364, G_ssim: 0.550, G_stats: 0.125, D_real: 0.207, D_fake: 0.022

[Rank 0] (epoch: 6, iters: 35, time: 0.492, data: 0.006) , G_GAN: 0.263, G_L1: 84.717, G_grad: 0.424, G_lap: 0.649, G_ssim: 0.625, G_stats: 0.220, D_real: 0.197, D_fake: 0.197

[Rank 0] (epoch: 6, iters: 135, time: 0.491, data: 0.006) , G_GAN: 0.284, G_L1: 89.243, G_grad: 0.350, G_lap: 0.399, G_ssim: 0.516, G_stats: 0.502, D_real: 0.022, D_fake: 0.035

[Rank 0] (epoch: 7, iters: 62, time: 0.490, data: 0.006) , G_GAN: 0.270, G_L1: 78.773, G_grad: 0.378, G_lap: 0.519, G_ssim: 0.534, G_stats: 0.329, D_real: 0.051, D_fake: 0.063

[Rank 0] (epoch: 7, iters: 162, time: 0.929, data: 0.006) , G_GAN: 0.969, G_L1: 17.516, G_grad: 0.269, G_lap: 0.313, G_ssim: 0.574, G_stats: 0.240, D_real: 0.032, D_fake: 0.010

[Rank 0] (epoch: 8, iters: 89, time: 0.491, data: 0.006) , G_GAN: 0.965, G_L1: 13.785, G_grad: 0.292, G_lap: 0.394, G_ssim: 0.801, G_stats: 0.513, D_real: 0.069, D_fake: 0.029

[Rank 0] (epoch: 9, iters: 16, time: 0.487, data: 0.007) , G_GAN: 0.903, G_L1: 6.193, G_grad: 0.250, G_lap: 0.310, G_ssim: 0.554, G_stats: 0.121, D_real: 0.033, D_fake: 0.018

[Rank 0] (epoch: 9, iters: 116, time: 0.493, data: 0.007) , G_GAN: 0.756, G_L1: 8.444, G_grad: 0.212, G_lap: 0.352, G_ssim: 0.587, G_stats: 0.185, D_real: 0.084, D_fake: 0.086

[Rank 0] (epoch: 10, iters: 43, time: 1.292, data: 0.008) , G_GAN: 0.909, G_L1: 9.354, G_grad: 0.253, G_lap: 0.355, G_ssim: 0.670, G_stats: 0.358, D_real: 0.028, D_fake: 0.033

[Rank 0] (epoch: 10, iters: 143, time: 0.489, data: 0.006) , G_GAN: 0.874, G_L1: 9.064, G_grad: 0.254, G_lap: 0.394, G_ssim: 0.674, G_stats: 0.293, D_real: 0.150, D_fake: 0.056

[Rank 0] (epoch: 11, iters: 70, time: 0.487, data: 0.006) , G_GAN: 0.623, G_L1: 4.616, G_grad: 0.226, G_lap: 0.499, G_ssim: 0.585, G_stats: 0.116, D_real: 0.099, D_fake: 0.107

[Rank 0] (epoch: 11, iters: 170, time: 0.487, data: 0.006) , G_GAN: 0.623, G_L1: 4.516, G_grad: 0.205, G_lap: 0.379, G_ssim: 0.393, G_stats: 0.158, D_real: 0.189, D_fake: 0.152

[Rank 0] (epoch: 12, iters: 97, time: 0.711, data: 0.006) , G_GAN: 0.253, G_L1: 53.064, G_grad: 0.000, G_lap: 0.000, G_ssim: 0.000, G_stats: 0.000, D_real: 0.036, D_fake: 0.136

[Rank 0] (epoch: 13, iters: 24, time: 0.487, data: 0.007) , G_GAN: 0.776, G_L1: 3.325, G_grad: 0.216, G_lap: 0.400, G_ssim: 0.414, G_stats: 0.087, D_real: 0.042, D_fake: 0.134

[Rank 0] (epoch: 13, iters: 124, time: 0.486, data: 0.007) , G_GAN: 0.323, G_L1: 78.917, G_grad: 0.493, G_lap: 0.528, G_ssim: 0.772, G_stats: 0.425, D_real: 0.015, D_fake: 0.038

[Rank 0] (epoch: 14, iters: 51, time: 0.487, data: 0.007) , G_GAN: 0.799, G_L1: 4.066, G_grad: 0.225, G_lap: 0.357, G_ssim: 0.378, G_stats: 0.114, D_real: 0.028, D_fake: 0.064

[Rank 0] (epoch: 14, iters: 151, time: 1.366, data: 0.006) , G_GAN: 0.842, G_L1: 6.763, G_grad: 0.255, G_lap: 0.309, G_ssim: 0.492, G_stats: 0.180, D_real: 0.048, D_fake: 0.033

